Folio,record_type,tipo,ramo,reinsurer,participation,reasegurado,asegurado,direccion,periodo_inicio,periodo_fin,actividad,estimado_ingresos ,interes_asegurable,limite_max_res ,riesgos_cubiertos,condiciones_reaseguro,exclusiones,deducible_General ,deducible_Robo ,deducible_Terremoto ,deducible_Electricos ,deducible_Ingresos ,prima_neta ,soporte,base_cobertura,territorialidad,jurisdiccion,dias_pago,anexos_clausulas,texto_clausulas,panel_participantes,moneda
NC/000057/2022/2023,Soporte,Reaseguro Facultativo,Ramos Técnicos,Aquarius,32,Aseguradora del Norte,"Servicios Integrales del Valle, S.A. de C.V.","Veracruz, Veracruz",17/03/22 0:00,17/03/23 0:00,Ingeniería y construcción,84179531,Daños materiales y pérdidas por cualquier causa,425863496,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",39369,51745,24138,95047,34404,2073131,32,Ocurrencia,México,Leyes mexicanas,23,"NMA 2737, NMA 3001, NMA 464, NMA 2705, LMA 3105","Cooperacion de reclamos, Protección Legal; Exclusión de Daños por Agua; Acción Razonable; Ampliación de Cobertura Y","Pisces 2%, Aquarius 32%, Taurus 66%",MXN
NC/000057/2022/2023,Soporte,Reaseguro Facultativo,Ramos Técnicos,Taurus,66,Aseguradora del Norte,"Servicios Integrales del Valle, S.A. de C.V.","Veracruz, Veracruz",17/03/22 0:00,17/03/23 0:00,Ingeniería y construcción,84179531,Daños materiales y pérdidas por cualquier causa,425863496,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",39369,51745,24138,95047,34404,4275833,66,Ocurrencia,México,Leyes mexicanas,28,"NMA 2737, NMA 3001, NMA 464, NMA 2705, LMA 3105","Cooperacion de reclamos, Protección Legal; Exclusión de Daños por Agua; Acción Razonable; Ampliación de Cobertura Y","Pisces 2%, Aquarius 32%, Taurus 66%",MXN
NC/000058/2023/2024,Pre-nota de Cobertura,Reaseguro Facultativo,Diversos,"Perseus, Lyra",100,Consorcio de Seguros México,Corporación Turística México,"Querétaro, Querétaro",18/06/23 0:00,17/06/24 0:00,Diversas actividades,97760856,Daños materiales y pérdidas por cualquier causa,375472664,Múltiples siniestros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",99963,83462,45200,52311,56569,4535261,100,Claims Made,México,Leyes mexicanas,55,"NMA 2737, NMA 2962, Endorsement 5678, NMA 464, NMA 2705, LMA 3110, Endorsement 1234","Cooperacion de reclamos, Prevención de Robo; All Risks; Exclusión de Daños por Agua; Acción Razonable; Cobertura Adicional X; Exclusión de Guerra y Guerra Civil","Perseus 68%, Lyra 32%",MXN
NC/000058/2023/2024,Soporte,Reaseguro Facultativo,Diversos,Perseus,68,Consorcio de Seguros México,Corporación Turística México,"Querétaro, Querétaro",18/06/23 0:00,17/06/24 0:00,Diversas actividades,97760856,Daños materiales y pérdidas por cualquier causa,375472664,Múltiples siniestros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",99963,83462,45200,52311,56569,3083977,68,Claims Made,México,Leyes mexicanas,37,"NMA 2737, NMA 2962, Endorsement 5678, NMA 464, NMA 2705, LMA 3110, Endorsement 1234","Cooperacion de reclamos, Prevención de Robo; All Risks; Exclusión de Daños por Agua; Acción Razonable; Cobertura Adicional X; Exclusión de Guerra y Guerra Civil","Perseus 68%, Lyra 32%",MXN
NC/000058/2023/2024,Soporte,Reaseguro Facultativo,Diversos,Lyra,32,Consorcio de Seguros México,Corporación Turística México,"Querétaro, Querétaro",18/06/23 0:00,17/06/24 0:00,Diversas actividades,97760856,Daños materiales y pérdidas por cualquier causa,375472664,Múltiples siniestros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",99963,83462,45200,52311,56569,1451284,32,Claims Made,México,Leyes mexicanas,38,"NMA 2737, NMA 2962, Endorsement 5678, NMA 464, NMA 2705, LMA 3110, Endorsement 1234","Cooperacion de reclamos, Prevención de Robo; All Risks; Exclusión de Daños por Agua; Acción Razonable; Cobertura Adicional X; Exclusión de Guerra y Guerra Civil","Perseus 68%, Lyra 32%",MXN
NC/000059/2015/2016,Pre-nota de Cobertura,Reaseguro Facultativo,Diversos,Gemini,100,Consorcio de Seguros México,Corporación Turística México,"Cancún, Quintana Roo",23/05/15 0:00,22/05/16 0:00,Diversas actividades,60374716,Daños materiales y pérdidas por cualquier causa,362172315,Múltiples siniestros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82793,48047,46485,90592,55537,4402415,100,Claims Made,México,Leyes mexicanas,50,"NMA 2737, NMA 464, LMA 3200, NMA 2705, NMA 2962, LMA 3092, Endorsement 9101, LMA 3105, NMA 2800, LMA 6000A, NMA 3001, LMA 3110","Cooperacion de reclamos, Exclusión de Daños por Agua; Cobertura Extendida; Acción Razonable; Prevención de Robo; Control de Reclamos; Cláusula Complementaria; Ampliación de Cobertura Y; Control de Daños; Gastos de Defensa Incluidos; Protección Legal; Cobertura Adicional X",Gemini 100%,MXN
NC/000059/2015/2016,Soporte,Reaseguro Facultativo,Diversos,Gemini,100,Consorcio de Seguros México,Corporación Turística México,"Cancún, Quintana Roo",23/05/15 0:00,22/05/16 0:00,Diversas actividades,60374716,Daños materiales y pérdidas por cualquier causa,362172315,Múltiples siniestros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",82793,48047,46485,90592,55537,4402415,100,Claims Made,México,Leyes mexicanas,26,"NMA 2737, NMA 464, LMA 3200, NMA 2705, NMA 2962, LMA 3092, Endorsement 9101, LMA 3105, NMA 2800, LMA 6000A, NMA 3001, LMA 3110","Cooperacion de reclamos, Exclusión de Daños por Agua; Cobertura Extendida; Acción Razonable; Prevención de Robo; Control de Reclamos; Cláusula Complementaria; Ampliación de Cobertura Y; Control de Daños; Gastos de Defensa Incluidos; Protección Legal; Cobertura Adicional X",Gemini 100%,MXN
NC/000060/2022/2023,Pre-nota de Cobertura,Reaseguro Facultativo,Embarcaciones,"Jupiter, Mercury",100,Protección Total S.A.,Servicios Financieros Unión,"Querétaro, Querétaro",07/11/22 0:00,07/11/23 0:00,Transporte marítimo,39553376,Daños materiales y pérdidas por cualquier causa,182425598,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",27754,31725,95252,50437,90143,4888474,100,Ocurrencia,México,Leyes mexicanas,45,"NMA 2737, NMA 3001, NMA 2800, LMA 3100A, LMA 3092","Cooperacion de reclamos, Protección Legal; Control de Daños; Limitación de Sanciones; Control de Reclamos","Jupiter 50%, Mercury 50%",USD
NC/000060/2022/2023,Soporte,Reaseguro Facultativo,Embarcaciones,Jupiter,50,Protección Total S.A.,Servicios Financieros Unión,"Querétaro, Querétaro",07/11/22 0:00,07/11/23 0:00,Transporte marítimo,39553376,Daños materiales y pérdidas por cualquier causa,182425598,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",27754,31725,95252,50437,90143,2444237,50,Ocurrencia,México,Leyes mexicanas,51,"NMA 2737, NMA 3001, NMA 2800, LMA 3100A, LMA 3092","Cooperacion de reclamos, Protección Legal; Control de Daños; Limitación de Sanciones; Control de Reclamos","Jupiter 50%, Mercury 50%",USD
NC/000060/2022/2023,Soporte,Reaseguro Facultativo,Embarcaciones,Mercury,50,Protección Total S.A.,Servicios Financieros Unión,"Querétaro, Querétaro",07/11/22 0:00,07/11/23 0:00,Transporte marítimo,39553376,Daños materiales y pérdidas por cualquier causa,182425598,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",27754,31725,95252,50437,90143,2444237,50,Ocurrencia,México,Leyes mexicanas,31,"NMA 2737, NMA 3001, NMA 2800, LMA 3100A, LMA 3092","Cooperacion de reclamos, Protección Legal; Control de Daños; Limitación de Sanciones; Control de Reclamos","Jupiter 50%, Mercury 50%",USD
NC/000061/2019/2020,Pre-nota de Cobertura,Reaseguro Facultativo,Property,"Venus, Mercury, Orion, Phoenix, Scorpius, Mars, Lyra, Aquarius, Saturn",100,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,5049685,100,Claims Made,México,Leyes mexicanas,35,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Venus,11,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,555465,11,Claims Made,México,Leyes mexicanas,48,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Mercury,15,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,757453,15,Claims Made,México,Leyes mexicanas,37,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Orion,12,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,605962,12,Claims Made,México,Leyes mexicanas,41,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Phoenix,21,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,1060434,21,Claims Made,México,Leyes mexicanas,39,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Scorpius,3,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,151491,3,Claims Made,México,Leyes mexicanas,57,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Mars,12,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,605962,12,Claims Made,México,Leyes mexicanas,56,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Lyra,6,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,302981,6,Claims Made,México,Leyes mexicanas,20,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000061/2019/2020,Soporte,Reaseguro Facultativo,Property,Aquarius,20,Grupo Financiero Unión,Servicios Financieros Unión,"Querétaro, Querétaro",06/12/19 0:00,05/12/20 0:00,Propiedad inmobiliaria,46246430,Daños materiales y pérdidas por cualquier causa,434540159,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",94420,45318,43002,73148,76059,1009937,20,Claims Made,México,Leyes mexicanas,36,"NMA 2737, LMA 3110, Endorsement 1234, NMA 2705, LMA 3092","Cooperacion de reclamos, Cobertura Adicional X; Exclusión de Guerra y Guerra Civil; Acción Razonable; Control de Reclamos","Venus 11%, Mercury 15%, Orion 12%, Phoenix 21%, Scorpius 3%, Mars 12%, Lyra 6%, Aquarius 20%",MXN
NC/000062/2019/2020,Pre-nota de Cobertura,Reaseguro Facultativo,Responsabilidad Civil,"Aquarius, Neptune",100,Grupo Financiero Unión,Operadora Marina de México,"San Luis Potosí, San Luis Potosí",04/12/19 0:00,03/12/20 0:00,Prestación de servicios,40599276,Daños materiales y pérdidas por cualquier causa,207323628,Reclamaciones por daños a terceros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",48721,37507,82676,40078,79634,3805235,100,Claims Made,México,Leyes mexicanas,43,"NMA 2737, LMA 3105, LMA 3110, NMA 2962, Endorsement 9101, LMA 6000A, NMA 2705, LMA 3200, NMA 2738, Endorsement 5678, NMA 464","Cooperacion de reclamos, Ampliación de Cobertura Y; Cobertura Adicional X; Prevención de Robo; Cláusula Complementaria; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Extendida; Control de Pérdidas; All Risks; Exclusión de Daños por Agua","Aquarius 34%, Neptune 66%",MXN
NC/000062/2019/2020,Soporte,Reaseguro Facultativo,Responsabilidad Civil,Aquarius,34,Grupo Financiero Unión,Operadora Marina de México,"San Luis Potosí, San Luis Potosí",04/12/19 0:00,03/12/20 0:00,Prestación de servicios,40599276,Daños materiales y pérdidas por cualquier causa,207323628,Reclamaciones por daños a terceros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",48721,37507,82676,40078,79634,1293780,34,Claims Made,México,Leyes mexicanas,24,"NMA 2737, LMA 3105, LMA 3110, NMA 2962, Endorsement 9101, LMA 6000A, NMA 2705, LMA 3200, NMA 2738, Endorsement 5678, NMA 464","Cooperacion de reclamos, Ampliación de Cobertura Y; Cobertura Adicional X; Prevención de Robo; Cláusula Complementaria; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Extendida; Control de Pérdidas; All Risks; Exclusión de Daños por Agua","Aquarius 34%, Neptune 66%",MXN
NC/000062/2019/2020,Soporte,Reaseguro Facultativo,Responsabilidad Civil,Neptune,66,Grupo Financiero Unión,Operadora Marina de México,"San Luis Potosí, San Luis Potosí",04/12/19 0:00,03/12/20 0:00,Prestación de servicios,40599276,Daños materiales y pérdidas por cualquier causa,207323628,Reclamaciones por daños a terceros,"Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",48721,37507,82676,40078,79634,2511455,66,Claims Made,México,Leyes mexicanas,56,"NMA 2737, LMA 3105, LMA 3110, NMA 2962, Endorsement 9101, LMA 6000A, NMA 2705, LMA 3200, NMA 2738, Endorsement 5678, NMA 464","Cooperacion de reclamos, Ampliación de Cobertura Y; Cobertura Adicional X; Prevención de Robo; Cláusula Complementaria; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Extendida; Control de Pérdidas; All Risks; Exclusión de Daños por Agua","Aquarius 34%, Neptune 66%",MXN
NC/000063/2017/2018,Pre-nota de Cobertura,Reaseguro Facultativo,Ramos Técnicos,Perseus,100,Fideicomiso GDL,"Tecnologías Avanzadas, S.A.","Monterrey, Nuevo León",28/06/17 0:00,28/06/18 0:00,Ingeniería y construcción,16601471,Daños materiales y pérdidas por cualquier causa,375230726,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",96434,84071,31919,86895,78390,3546065,100,Ocurrencia,México,Leyes mexicanas,33,"NMA 2737, NMA 3001, LMA 3110, LMA 3200, LMA 3092, Endorsement 9101, NMA 2800, Endorsement 5678, NMA 464, NMA 2705, LMA 3100A","Cooperacion de reclamos, Protección Legal; Cobertura Adicional X; Cobertura Extendida; Control de Reclamos; Cláusula Complementaria; Control de Daños; All Risks; Exclusión de Daños por Agua; Acción Razonable; Limitación de Sanciones",Perseus 100%,MXN
NC/000063/2017/2018,Soporte,Reaseguro Facultativo,Ramos Técnicos,Perseus,100,Fideicomiso GDL,"Tecnologías Avanzadas, S.A.","Monterrey, Nuevo León",28/06/17 0:00,28/06/18 0:00,Ingeniería y construcción,16601471,Daños materiales y pérdidas por cualquier causa,375230726,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",96434,84071,31919,86895,78390,3546065,100,Ocurrencia,México,Leyes mexicanas,57,"NMA 2737, NMA 3001, LMA 3110, LMA 3200, LMA 3092, Endorsement 9101, NMA 2800, Endorsement 5678, NMA 464, NMA 2705, LMA 3100A","Cooperacion de reclamos, Protección Legal; Cobertura Adicional X; Cobertura Extendida; Control de Reclamos; Cláusula Complementaria; Control de Daños; All Risks; Exclusión de Daños por Agua; Acción Razonable; Limitación de Sanciones",Perseus 100%,MXN
